,album_name,track_number,song_id,song_name,song_uri,artist_name,artist_uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
86,Lemonade,1,7rLDARtJALM7QdiJDMXW7m,Pray You Catch Me,spotify:track:7rLDARtJALM7QdiJDMXW7m,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.632,0.25,0.215,0.0717,0.401,-13.676,0.037,174.824,0.0746,63
87,Lemonade,2,0rzNMzZsubFcXSEh7dnem7,Hold Up,spotify:track:0rzNMzZsubFcXSEh7dnem7,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.745,0.524,0.397,0.0,0.521,-11.936,0.405,80.744,0.552,68
88,Lemonade,3,78eouBKVRyhbSzJwChr6QM,Don't Hurt Yourself (feat. Jack White),spotify:track:78eouBKVRyhbSzJwChr6QM,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0105,0.614,0.686,1.36e-06,0.184,-6.483,0.21,136.537,0.645,66
89,Lemonade,4,0lnIJmgcUpEpe4AZACjayW,Sorry,spotify:track:0lnIJmgcUpEpe4AZACjayW,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00175,0.775,0.598,4.44e-06,0.253,-7.274,0.0535,129.988,0.356,68
90,Lemonade,5,0pxNyJJiL2zZZ5GgJ4JhsQ,6 Inch (feat. The Weeknd),spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0433,0.516,0.637,3.89e-06,0.11,-8.832,0.0632,138.011,0.324,65
91,Lemonade,6,71OvX5NNLrmz7rpq1ANTQn,Daddy Lessons,spotify:track:71OvX5NNLrmz7rpq1ANTQn,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.273,0.643,0.503,0.0,0.349,-8.37,0.216,90.886,0.598,65
92,Lemonade,7,2RQAG0wQt35UzAPEyVJFWN,Love Drought,spotify:track:2RQAG0wQt35UzAPEyVJFWN,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0209,0.455,0.535,0.64,0.126,-10.602,0.0426,157.01,0.216,67
93,Lemonade,8,2FNPJWVdGxYhWaotd6rULS,Sandcastles,spotify:track:2FNPJWVdGxYhWaotd6rULS,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.866,0.33,0.357,1.76e-05,0.19,-10.171,0.0348,84.119,0.101,59
94,Lemonade,9,2bOWJIYSbhwg2NMQq1QMYH,Forward (feat. James Blake),spotify:track:2bOWJIYSbhwg2NMQq1QMYH,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.947,0.387,0.133,0.0591,0.107,-15.633,0.0474,124.397,0.0498,54
95,Lemonade,10,7aBxcRw77817BrkdPChAGY,Freedom (feat. Kendrick Lamar),spotify:track:7aBxcRw77817BrkdPChAGY,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0376,0.437,0.803,0.0,0.683,-6.412,0.305,84.378,0.406,63
96,Lemonade,11,7oAuqs6akGnPU3Tb00ZmyM,All Night,spotify:track:7oAuqs6akGnPU3Tb00ZmyM,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.392,0.574,0.573,2.16e-05,0.0933,-7.079,0.085,136.304,0.626,65
97,Lemonade,12,6g0Orsxv6glTJCt4cHsRsQ,Formation,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00532,0.896,0.621,0.0,0.196,-6.857,0.237,121.966,0.818,74
98,Lemonade,13,6eR1N0EBHiDkGDzegX99d3,Sorry - Original Demo,spotify:track:6eR1N0EBHiDkGDzegX99d3,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.942,0.546,0.26,5.09e-06,0.128,-12.573,0.125,155.033,0.421,56
99,BEYONCÉ [Platinum Edition],1,7lUA4P03AhwAw40JHkdyGr,Pretty Hurts,spotify:track:7lUA4P03AhwAw40JHkdyGr,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00305,0.512,0.624,0.000172,0.346,-6.761,0.0509,129.932,0.2,67
100,BEYONCÉ [Platinum Edition],2,7cioKB5CHVzk09SOtTyn0T,Haunted,spotify:track:7cioKB5CHVzk09SOtTyn0T,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.103,0.313,0.533,0.00635,0.507,-9.416,0.166,66.93,0.311,62
101,BEYONCÉ [Platinum Edition],3,6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),spotify:track:6jG2YzhxptolDzLHTGLt7S,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00972,0.583,0.621,0.00106,0.181,-6.902,0.0479,140.036,0.399,75
102,BEYONCÉ [Platinum Edition],4,6wwrYruEgWlowPDZMq5116,Blow,spotify:track:6wwrYruEgWlowPDZMq5116,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.242,0.875,0.434,0.00147,0.233,-7.683,0.091,120.067,0.776,59
103,BEYONCÉ [Platinum Edition],5,4DActPOAtak2m8meZeMt3B,No Angel,spotify:track:4DActPOAtak2m8meZeMt3B,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0421,0.57,0.467,0.00253,0.125,-9.152,0.171,111.58,0.509,55
104,BEYONCÉ [Platinum Edition],6,5hgnY0mVcVetszbb85qeDg,Partition,spotify:track:5hgnY0mVcVetszbb85qeDg,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.029,0.418,0.441,0.0707,0.306,-11.522,0.283,175.928,0.172,74
105,BEYONCÉ [Platinum Edition],7,63wKtmUg754umO8SglEL79,Jealous,spotify:track:63wKtmUg754umO8SglEL79,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.122,0.452,0.54,0.00462,0.0882,-10.087,0.229,133.774,0.227,57
106,BEYONCÉ [Platinum Edition],8,0755vnFQZLSgHHWbR1qCjY,Rocket,spotify:track:0755vnFQZLSgHHWbR1qCjY,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.499,0.495,0.403,0.0,0.7,-9.732,0.299,140.365,0.563,60
107,BEYONCÉ [Platinum Edition],9,63FrXif0Pdu4NAPvTh87mw,Mine (feat. Drake),spotify:track:63FrXif0Pdu4NAPvTh87mw,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0673,0.557,0.428,0.0019,0.144,-11.306,0.136,103.009,0.0996,61
108,BEYONCÉ [Platinum Edition],10,40xhyfAPDoMtv494MfPevP,XO,spotify:track:40xhyfAPDoMtv494MfPevP,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.164,0.47,0.793,1.31e-06,0.313,-8.929,0.26,170.1,0.216,70
109,BEYONCÉ [Platinum Edition],11,7tefUew2RUuSAqHyegMoY1,***Flawless (feat. Chimamanda Ngozi Adichie),spotify:track:7tefUew2RUuSAqHyegMoY1,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0953,0.476,0.688,0.000648,0.438,-7.799,0.245,140.555,0.353,61
110,BEYONCÉ [Platinum Edition],12,49sXkAcR5LvOrtq5Qcn5cf,Superpower (feat. Frank Ocean),spotify:track:49sXkAcR5LvOrtq5Qcn5cf,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.641,0.525,0.334,0.0,0.114,-11.54,0.0686,80.307,0.185,60
111,BEYONCÉ [Platinum Edition],13,0fYwfZcgijhIOyXn0RVPwq,Heaven,spotify:track:0fYwfZcgijhIOyXn0RVPwq,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.573,0.346,0.188,0.0166,0.108,-12.688,0.0327,103.265,0.0388,58
112,BEYONCÉ [Platinum Edition],14,2LjkT4gu5wO4JdeEYl0fMY,Blue (feat. Blue Ivy),spotify:track:2LjkT4gu5wO4JdeEYl0fMY,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.541,0.499,0.434,6.58e-05,0.119,-10.14,0.0608,90.322,0.0643,63
113,BEYONCÉ [Platinum Edition],1,02M6vucOvmRfMxTXDUwRXu,7/11,spotify:track:02M6vucOvmRfMxTXDUwRXu,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0128,0.747,0.705,0.0,0.126,-5.137,0.126,136.024,0.56,71
114,BEYONCÉ [Platinum Edition],2,0zVMzJ37VQNFUNvdxxat2E,Flawless Remix (feat. Nicki Minaj),spotify:track:0zVMzJ37VQNFUNvdxxat2E,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.241,0.64,0.659,8.33e-06,0.484,-7.273,0.215,136.804,0.457,67
115,BEYONCÉ [Platinum Edition],3,0FZmAvivvifvtN3pZScbw1,Drunk in Love Remix (feat. Jay-Z & Kanye West),spotify:track:0FZmAvivvifvtN3pZScbw1,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.16,0.508,0.763,0.0,0.118,-3.58,0.0516,139.653,0.476,68
116,BEYONCÉ [Platinum Edition],4,2Z9Yid1RueNo2sHS9x4gdh,Ring Off,spotify:track:2Z9Yid1RueNo2sHS9x4gdh,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0273,0.732,0.763,0.0,0.33,-6.732,0.0729,98.011,0.709,51
117,BEYONCÉ [Platinum Edition],5,0GjDYSp1bNyjggwPadwlyf,Blow Remix (feat. Pharrell Williams),spotify:track:0GjDYSp1bNyjggwPadwlyf,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.272,0.872,0.445,0.00119,0.345,-7.631,0.0936,120.029,0.763,48
118,BEYONCÉ [Platinum Edition],6,7jpSvCrFev9EBb5RSmoRTa,Standing on the Sun Remix (feat. Mr. Vegas),spotify:track:7jpSvCrFev9EBb5RSmoRTa,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0225,0.664,0.808,2.44e-05,0.259,-6.477,0.0726,98.044,0.409,53
119,4,1,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0848,0.652,0.749,0.0,0.604,-5.248,0.0886,94.103,0.651,77
120,4,2,42qh86p7TLXyumxSHn65kc,Party (feat. André 3000),spotify:track:42qh86p7TLXyumxSHn65kc,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0188,0.648,0.593,0.0,0.169,-6.267,0.0509,160.984,0.719,63
121,4,3,6JoIs4XLvBgjZOkKnyuPPv,Schoolin' Life,spotify:track:6JoIs4XLvBgjZOkKnyuPPv,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0289,0.799,0.715,0.0,0.339,-5.481,0.0819,124.04,0.551,54
122,4,4,3axkNosdVQLZiq1HakuGhc,Countdown,spotify:track:3axkNosdVQLZiq1HakuGhc,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.31,0.665,0.787,0.0,0.219,-5.73,0.151,167.351,0.699,65
123,4,5,6Vv9wMxIc6OKRluQefy441,I Miss You,spotify:track:6Vv9wMxIc6OKRluQefy441,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.352,0.718,0.523,0.00304,0.0909,-7.181,0.198,167.963,0.836,54
124,4,6,7cvkXf3AwPGT041PyOi5VX,Dance for You,spotify:track:7cvkXf3AwPGT041PyOi5VX,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0321,0.621,0.781,0.0,0.173,-6.062,0.0636,110.002,0.484,65
125,4,7,76KTeba6u3LfBL4EsCZaTe,I Care,spotify:track:76KTeba6u3LfBL4EsCZaTe,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.287,0.371,0.841,4.67e-06,0.135,-6.021,0.297,85.656,0.231,59
126,4,8,7msV2z3y899aSVTithAkFn,Rather Die Young,spotify:track:7msV2z3y899aSVTithAkFn,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.158,0.628,0.666,0.00258,0.177,-6.626,0.111,72.032,0.45,55
127,4,9,1pzJboOZaDNwshBnOlNh3a,1+1,spotify:track:1pzJboOZaDNwshBnOlNh3a,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.382,0.365,0.382,5.08e-06,0.0661,-7.344,0.0295,148.363,0.268,61
128,4,10,3FPUFltTjg6ClUL2wr9ux6,End of Time,spotify:track:3FPUFltTjg6ClUL2wr9ux6,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0328,0.716,0.811,0.000517,0.0649,-7.503,0.212,118.005,0.786,64
129,4,11,1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00496,0.732,0.899,4.64e-05,0.372,-4.237,0.143,127.091,0.759,74
130,4,12,3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.143,0.546,0.649,1.55e-05,0.0894,-4.056,0.0324,99.05,0.298,71
131,4,13,6QFgpUiLoXlmYDjbe0tjyP,Start Over,spotify:track:6QFgpUiLoXlmYDjbe0tjyP,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.193,0.474,0.797,6.2e-06,0.322,-4.541,0.192,149.965,0.399,50
132,4,14,64Tp4KN5U5rtqrasP5a7FH,I Was Here,spotify:track:64Tp4KN5U5rtqrasP5a7FH,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.431,0.525,0.627,0.0,0.0927,-6.59,0.0335,111.026,0.235,59
133,I Am...World Tour,1,4R6shoat9nBe6KpTCouvox,Intro - Live,spotify:track:4R6shoat9nBe6KpTCouvox,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,6.63e-05,0.352,0.655,0.806,0.659,-10.571,0.0736,148.045,0.0852,35
134,I Am...World Tour,2,1DJfcWfj5dSIzksFpnRr3S,Crazy In Love - Live,spotify:track:1DJfcWfj5dSIzksFpnRr3S,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0496,0.562,0.967,7.37e-05,0.953,-4.919,0.271,99.13,0.268,47
135,I Am...World Tour,3,3ORyn13n4NOuo1Gx8jIPhO,Naughty Girl - Live,spotify:track:3ORyn13n4NOuo1Gx8jIPhO,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0488,0.591,0.79,0.000922,0.417,-7.864,0.0956,99.946,0.245,43
136,I Am...World Tour,4,0FIKess6SMftejiZDw5XhA,Freakum Dress - Live,spotify:track:0FIKess6SMftejiZDw5XhA,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.000279,0.429,0.967,0.00215,0.933,-5.08,0.309,99.027,0.184,41
137,I Am...World Tour,5,7oLAYmZqSPChQxJLUTqG6D,Get Me Bodied - Live,spotify:track:7oLAYmZqSPChQxJLUTqG6D,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.141,0.556,0.945,0.000146,0.347,-5.756,0.52,96.618,0.184,43
138,I Am...World Tour,6,4p3yAhuwfXZFrHMbdax5tw,Smash Into You - Live,spotify:track:4p3yAhuwfXZFrHMbdax5tw,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0196,0.524,0.691,0.00668,0.939,-7.99,0.0332,94.982,0.208,38
139,I Am...World Tour,7,2JZw2tZLsXWkcfiOsiJgPH,Ave Maria - Live,spotify:track:2JZw2tZLsXWkcfiOsiJgPH,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.613,0.275,0.449,4.25e-05,0.857,-10.563,0.0335,104.838,0.0784,37
140,I Am...World Tour,8,3EL1uxOAV1BFiWd9ZwKOVX,Broken-Hearted Girl - Live,spotify:track:3EL1uxOAV1BFiWd9ZwKOVX,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.537,0.297,0.596,5.85e-06,0.971,-7.308,0.21,169.502,0.15,40
141,I Am...World Tour,9,3IaTbEhNpnXtFNoIOUEmDr,If I Were A Boy / You Oughta Know - Live,spotify:track:3IaTbEhNpnXtFNoIOUEmDr,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0131,0.306,0.945,0.0272,0.892,-5.32,0.424,100.105,0.157,42
142,I Am...World Tour,10,1szpCmZZQemziInTY8EXpH,Diva - Live,spotify:track:1szpCmZZQemziInTY8EXpH,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00252,0.601,0.939,0.00431,0.289,-7.323,0.309,146.248,0.337,41
143,I Am...World Tour,11,76EPVr1eI3zM4S2HZ684Nw,Radio - Live,spotify:track:76EPVr1eI3zM4S2HZ684Nw,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0577,0.509,0.739,1.69e-06,0.904,-6.124,0.287,135.995,0.353,36
144,I Am...World Tour,12,7psZtgEwG20HDigY0BLKOx,Ego (feat. Kanye West),spotify:track:7psZtgEwG20HDigY0BLKOx,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.367,0.476,0.844,2.68e-06,0.867,-7.971,0.659,83.132,0.603,39
145,I Am...World Tour,13,7uo8Xea7OGqbnWmnhoduhL,Hello - Live,spotify:track:7uo8Xea7OGqbnWmnhoduhL,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0547,0.426,0.903,2.4e-06,0.924,-6.175,0.236,129.117,0.534,40
146,I Am...World Tour,14,1souRQnZaUmfncdjgUsy1D,Baby Boy - Live,spotify:track:1souRQnZaUmfncdjgUsy1D,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0307,0.473,0.84,0.0199,0.475,-8.271,0.313,91.13,0.217,38
147,I Am...World Tour,15,3oSIGp7CRv3nulpX1owHVR,"You Don't Love Me, No No No - Live",spotify:track:3oSIGp7CRv3nulpX1owHVR,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00778,0.395,0.592,0.0348,0.816,-10.841,0.0443,144.848,0.314,37
148,I Am...World Tour,16,6QNQwlvwsZSVx6ZfxLyYOi,Irreplaceable - Live,spotify:track:6QNQwlvwsZSVx6ZfxLyYOi,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0346,0.304,0.921,2.38e-06,0.983,-8.559,0.79,88.515,0.266,41
149,I Am...World Tour,17,6chmIekFMDwd85b4NYhy46,Check On It - Live,spotify:track:6chmIekFMDwd85b4NYhy46,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.235,0.399,0.741,0.0245,0.413,-8.987,0.484,83.213,0.267,38
150,I Am...World Tour,18,0Ytf40sbSHd0LMcxm8Yjfm,Bootylicious - Live,spotify:track:0Ytf40sbSHd0LMcxm8Yjfm,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0064,0.542,0.878,0.0,0.859,-8.096,0.297,103.293,0.438,38
151,I Am...World Tour,19,3AEhT2SoXzXpP2UpeyAyb5,Upgrade U - Live,spotify:track:3AEhT2SoXzXpP2UpeyAyb5,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00102,0.565,0.807,0.21,0.971,-7.988,0.293,84.937,0.334,40
152,I Am...World Tour,20,4dLxRtTl1VVcB7qq1iHzVG,Say My Name - Live,spotify:track:4dLxRtTl1VVcB7qq1iHzVG,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.306,0.503,0.871,0.0,0.823,-6.659,0.404,137.164,0.448,39
153,I Am...World Tour,21,41N6nyybHwTKKES7engoiR,At Last - Live,spotify:track:41N6nyybHwTKKES7engoiR,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.306,0.143,0.315,0.00888,0.916,-12.587,0.0368,75.195,0.255,36
154,I Am...World Tour,22,4OuVVcw3PV6tg0f7N6bARL,"Listen (From the Motion Picture ""Dreamgirls"") - Live",spotify:track:4OuVVcw3PV6tg0f7N6bARL,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.193,0.358,0.641,4.55e-05,0.763,-8.823,0.0752,124.061,0.171,38
155,I Am...World Tour,23,0656Ba4hb119dMJkx7zJ3N,Single Ladies (Put a Ring on It) - Live,spotify:track:0656Ba4hb119dMJkx7zJ3N,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.018,0.628,0.894,3.52e-05,0.922,-5.448,0.137,97.083,0.198,40
156,I Am...World Tour,24,2laS6W8SYTUbBJsq6HbYNE,Halo - Live,spotify:track:2laS6W8SYTUbBJsq6HbYNE,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0352,0.261,0.913,0.000241,0.863,-5.795,0.433,143.024,0.217,43
157,I Am...World Tour,25,5w18AsEMHsvH5ECzYm5lhI,Outro - Live,spotify:track:5w18AsEMHsvH5ECzYm5lhI,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.000703,0.326,0.975,0.051,0.815,-5.784,0.233,155.075,0.22,31
158,Above And Beyoncé Dance Mixes,1,3F0kKIk7COCKuI1GF8FORH,If I Were a Boy - Maurice Joshua Mojo UK Remix - Main,spotify:track:3F0kKIk7COCKuI1GF8FORH,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00323,0.712,0.828,0.115,0.0264,-7.108,0.0418,125.999,0.885,18
159,Above And Beyoncé Dance Mixes,2,5JBO0K69Vk2a15zEGhz1vg,Single Ladies (Put a Ring on It) - DJ Escape & Tony Coluccio Remix - Club Version,spotify:track:5JBO0K69Vk2a15zEGhz1vg,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00241,0.796,0.92,0.923,0.0243,-5.638,0.0873,128.005,0.783,22
160,Above And Beyoncé Dance Mixes,3,7rrgYBKsqrluXOfaGhZfEF,Diva - Karmatronic Club Remix,spotify:track:7rrgYBKsqrluXOfaGhZfEF,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00327,0.846,0.629,0.00223,0.0655,-7.355,0.0658,131.997,0.622,27
161,Above And Beyoncé Dance Mixes,4,06oGczLASkQq5PFVhn7v2V,Halo - Dave Audé Club Remix,spotify:track:06oGczLASkQq5PFVhn7v2V,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0147,0.802,0.702,0.653,0.0162,-6.601,0.0616,128.008,0.851,23
162,Above And Beyoncé Dance Mixes,5,1gt62xikWxR5hZoQ9rhWhD,Broken-Hearted Girl - Catalyst Remix,spotify:track:1gt62xikWxR5hZoQ9rhWhD,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0846,0.372,0.751,8.02e-06,0.122,-6.694,0.257,168.247,0.0813,14
163,Above And Beyoncé Dance Mixes,6,0VCZ8tS4za4kEwJHbMNVnY,Ego - OK DAC Club Remix,spotify:track:0VCZ8tS4za4kEwJHbMNVnY,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0452,0.846,0.683,1.74e-05,0.0583,-6.148,0.0654,122.988,0.613,23
164,Above And Beyoncé Dance Mixes,7,5Dsf6dRMYhyq3JxHzjDUGb,Sweet Dreams - Harlan Pepper & AG III Remix,spotify:track:5Dsf6dRMYhyq3JxHzjDUGb,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00202,0.772,0.863,0.487,0.331,-6.35,0.0423,126.995,0.774,24
165,Above And Beyoncé Dance Mixes,8,1tta4aktfa50BLaCttgl1T,Ego (feat. Kanye West) - Remix,spotify:track:1tta4aktfa50BLaCttgl1T,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0989,0.574,0.421,0.0,0.0568,-5.443,0.174,78.781,0.341,42
166,I AM...SASHA FIERCE,1,26NX1wPt1TRCH536yocd6i,If I Were a Boy,spotify:track:26NX1wPt1TRCH536yocd6i,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.107,0.632,0.518,0.0,0.354,-6.126,0.0313,90.007,0.427,68
167,I AM...SASHA FIERCE,2,3ERa3mEeOnrh2Mc47qM6T1,Halo,spotify:track:3ERa3mEeOnrh2Mc47qM6T1,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.272,0.508,0.72,0.0,0.0563,-5.908,0.0628,79.983,0.472,68
168,I AM...SASHA FIERCE,3,03LDjOt38LwvM9choMGGWU,Disappear,spotify:track:03LDjOt38LwvM9choMGGWU,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.128,0.492,0.348,0.0,0.326,-10.676,0.0301,78.412,0.206,46
169,I AM...SASHA FIERCE,4,31acMiV67UgKn1ScFChFxo,Broken-Hearted Girl,spotify:track:31acMiV67UgKn1ScFChFxo,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.503,0.336,0.424,0.0,0.273,-7.203,0.0353,82.149,0.159,57
170,I AM...SASHA FIERCE,5,1j9HwUMSkRUeVFRWlHcFsy,Ave Maria,spotify:track:1j9HwUMSkRUeVFRWlHcFsy,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.786,0.35,0.403,0.0,0.12,-9.57,0.0279,104.957,0.201,54
171,I AM...SASHA FIERCE,6,3vi85V6MSvFs0j720UxoAF,Smash Into You,spotify:track:3vi85V6MSvFs0j720UxoAF,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.192,0.572,0.429,0.0,0.263,-8.974,0.0271,95.068,0.103,48
172,I AM...SASHA FIERCE,7,2UBZCxvghc6M635BEKjHZe,Satellites,spotify:track:2UBZCxvghc6M635BEKjHZe,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.729,0.384,0.153,0.0,0.116,-14.55,0.0324,109.859,0.282,39
173,I AM...SASHA FIERCE,8,22yMWV37oR5GTuP6XMummO,That's Why You're Beautiful,spotify:track:22yMWV37oR5GTuP6XMummO,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.00908,0.549,0.628,2.06e-05,0.128,-7.45,0.0309,115.036,0.102,39
174,I AM...SASHA FIERCE,1,2ZBNclC5wm4GtiWaeh0DMx,Single Ladies (Put a Ring on It),spotify:track:2ZBNclC5wm4GtiWaeh0DMx,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0383,0.426,0.584,0.0,0.188,-5.293,0.296,193.437,0.272,68
175,I AM...SASHA FIERCE,2,1l0LovwzqV3leLDHOz7zJ6,Radio,spotify:track:1l0LovwzqV3leLDHOz7zJ6,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.129,0.605,0.763,2.41e-06,0.0839,-5.949,0.0775,135.771,0.553,45
176,I AM...SASHA FIERCE,3,5Ssv6DaKrW0HczVqx6zXdl,Diva,spotify:track:5Ssv6DaKrW0HczVqx6zXdl,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0488,0.875,0.551,0.00728,0.0537,-6.744,0.317,146.092,0.861,65
177,I AM...SASHA FIERCE,4,1FKxKGONukVFXWVJxAKmlz,Sweet Dreams,spotify:track:1FKxKGONukVFXWVJxAKmlz,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,0.0895,0.694,0.825,1.86e-05,0.0618,-5.986,0.111,121.949,0.788,66
